date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H0,year,month,day
2011-01-23,51.09,53.02,47.69,42.91,39.96,35.4,31.08,42.61,45.76,48.96,51.29,53.19,54.43,49.85,45.3,42.98,43.93,55.67,63.72,63.41,60.08,53.26,53.98,51.39,2011,1,23
2011-01-24,48.15,47.47,45.82,43.54,42.39,44.91,57.17,68.29,67.0,66.37,66.74,65.99,66.16,64.77,63.89,63.05,63.11,66.42,74.99,69.19,64.98,54.54,59.43,57.27,2011,1,24
2011-01-25,49.7,49.29,47.52,42.02,40.82,45.33,50.84,65.73,64.93,66.51,66.18,66.26,64.01,64.0,60.58,58.7,61.18,65.16,73.0,69.64,61.05,53.4,53.05,50.54,2011,1,25
2011-01-26,47.07,49.09,46.24,44.14,44.75,46.98,52.86,67.32,68.38,67.78,67.46,67.54,66.25,65.41,64.37,63.41,63.83,67.17,72.91,67.66,61.31,52.47,55.3,51.08,2011,1,26
2011-01-27,46.98,46.75,45.91,43.84,43.11,45.1,50.78,65.53,66.48,66.3,65.99,66.34,65.23,64.41,63.65,62.24,63.92,66.64,71.33,67.94,62.71,53.98,54.36,48.84,2011,1,27
2011-01-28,47.66,46.75,44.38,43.52,44.19,47.99,55.64,65.44,66.77,66.25,65.94,65.28,64.17,63.13,61.03,55.44,58.2,64.83,68.54,65.71,59.77,54.79,55.67,52.71,2011,1,28
2011-01-29,52.17,51.07,47.77,45.96,44.97,44.18,45.16,47.46,51.27,55.39,59.32,60.45,58.14,53.25,49.71,47.84,47.94,59.7,64.05,62.03,55.29,48.04,49.93,50.03,2011,1,29
2011-01-30,47.54,51.14,49.31,45.1,44.19,43.03,37.74,42.43,44.52,47.69,54.12,57.93,56.73,48.34,44.65,43.02,42.7,52.43,63.35,63.3,61.6,53.2,57.92,53.02,2011,1,30
2011-01-31,48.43,48.93,49.69,45.9,44.99,46.0,58.5,69.04,69.27,67.51,65.1,64.47,63.34,62.92,62.11,61.68,61.07,67.14,113.86,82.35,66.4,61.11,61.28,53.03,2011,1,31
2011-02-01,52.23,52.67,51.55,46.13,45.48,48.19,57.8,71.27,76.3,70.59,68.58,67.0,66.0,61.73,61.01,60.05,60.36,65.55,79.33,68.82,60.81,53.17,56.2,51.8,2011,2,1
2011-02-02,47.16,49.0,48.61,45.74,44.61,47.93,56.35,63.74,63.09,64.17,63.47,65.73,63.28,62.3,59.44,59.41,60.68,62.28,77.2,67.54,66.19,53.2,58.91,53.51,2011,2,2
2011-02-03,51.18,53.02,49.42,43.69,38.95,47.54,51.86,63.33,65.41,64.99,65.19,64.49,63.68,62.28,59.5,58.07,58.36,62.35,69.8,65.29,57.49,50.73,53.03,48.74,2011,2,3
2011-02-04,52.5,50.65,47.2,42.0,37.56,45.24,50.37,60.47,66.13,66.75,66.49,65.5,63.02,61.27,55.46,50.53,50.49,55.56,68.82,64.21,61.55,51.18,55.35,54.24,2011,2,4
2011-02-05,74.93,76.07,55.05,47.73,35.0,45.01,44.28,43.0,48.7,64.93,63.07,55.03,56.01,74.0,74.0,49.7,49.7,55.05,83.04,57.55,53.2,45.8,74.0,74.0,2011,2,5
2011-02-06,45.0,41.52,26.93,19.15,19.14,19.12,15.58,15.97,21.58,41.52,46.68,48.78,47.7,41.09,23.78,20.19,23.11,43.3,58.05,59.73,53.55,44.96,45.0,44.17,2011,2,6
2011-02-07,50.83,48.05,42.5,24.01,25.12,44.12,56.33,66.03,65.6,64.12,63.98,61.68,61.17,55.37,49.47,45.89,46.32,52.55,64.71,64.24,57.0,46.12,51.15,50.83,2011,2,7
2011-02-08,52.54,52.89,45.33,34.94,40.01,46.15,51.46,61.19,61.22,63.19,65.26,63.65,62.99,60.41,54.86,51.94,57.15,62.96,69.78,67.94,60.21,52.06,53.77,48.26,2011,2,8
2011-02-09,43.92,43.35,40.94,39.5,39.48,44.29,50.09,64.4,67.11,66.04,65.87,65.0,63.29,62.41,59.05,53.83,53.62,63.28,70.29,66.58,59.77,49.16,49.84,46.5,2011,2,9
2011-02-10,45.63,44.58,42.98,39.94,39.99,44.89,53.2,63.95,65.91,63.18,62.92,61.94,58.6,56.28,53.52,50.54,50.08,59.02,66.15,65.09,58.59,50.8,51.27,48.09,2011,2,10
2011-02-11,44.95,43.26,41.11,37.02,39.06,44.2,50.29,61.02,64.07,63.4,63.29,62.12,60.9,57.99,51.62,49.82,48.58,53.7,65.77,64.38,57.72,50.5,53.03,51.86,2011,2,11
2011-02-12,46.15,46.26,44.41,38.0,39.97,40.96,44.3,46.95,51.11,56.83,58.81,58.04,58.03,53.11,47.2,44.05,46.07,49.94,64.07,61.87,52.5,46.05,48.19,46.0,2011,2,12
2011-02-13,45.59,45.94,38.07,35.07,28.69,23.36,20.36,21.54,34.82,44.75,47.65,51.51,54.68,47.07,44.05,39.14,37.92,44.56,58.05,60.2,52.92,47.18,47.23,45.52,2011,2,13
2011-02-14,40.5,40.36,32.01,20.33,17.26,25.06,43.39,59.46,62.43,63.35,62.44,64.85,61.91,60.49,57.2,53.02,51.07,58.95,69.22,68.37,61.28,49.08,49.22,48.11,2011,2,14
2011-02-15,47.12,45.04,41.04,39.96,39.89,45.02,50.68,64.6,66.27,65.67,65.67,65.65,64.7,63.27,59.45,55.1,53.19,61.17,69.16,67.61,62.41,47.93,50.53,46.31,2011,2,15
2011-02-16,44.85,44.07,41.61,38.83,39.31,45.0,46.51,61.19,64.77,65.61,65.05,64.5,62.01,61.19,57.06,53.02,52.27,58.97,69.97,67.21,57.82,48.63,50.83,47.43,2011,2,16
2011-02-17,44.79,45.06,43.67,42.32,41.0,44.91,51.93,64.0,65.0,65.64,65.1,65.2,65.4,63.92,60.39,53.2,52.43,61.04,74.94,68.99,64.44,52.77,53.15,48.66,2011,2,17
2011-02-18,47.98,48.12,46.62,44.94,45.04,47.37,53.02,65.87,68.45,68.91,66.09,66.01,65.93,63.21,61.03,54.36,52.5,62.07,68.41,66.7,60.04,50.31,54.58,50.48,2011,2,18
2011-02-19,52.81,51.14,48.47,44.46,43.89,43.47,43.08,43.81,47.47,54.78,56.0,56.02,54.44,49.62,47.1,45.05,45.34,49.55,63.06,61.02,51.21,46.5,52.04,50.87,2011,2,19
2011-02-20,47.83,44.83,42.23,38.97,36.72,38.26,31.53,31.02,39.41,43.73,46.06,49.94,50.84,45.11,43.07,41.7,41.22,47.87,60.92,63.93,61.07,54.9,60.03,52.81,2011,2,20
2011-02-21,47.44,45.13,43.09,40.22,42.44,46.85,64.87,69.05,66.95,66.88,66.36,66.0,65.69,64.01,62.27,59.0,58.9,62.97,71.59,69.48,64.78,54.94,59.03,50.99,2011,2,21
2011-02-22,44.93,45.29,44.94,43.01,43.17,44.76,48.08,64.15,66.99,68.08,67.82,67.96,66.91,66.71,63.19,60.7,58.2,65.06,76.23,73.85,66.93,58.81,55.8,49.0,2011,2,22
2011-02-23,48.88,49.1,47.01,45.82,44.95,47.19,56.0,66.62,69.53,69.56,68.36,68.0,66.94,66.26,65.01,60.85,57.95,62.24,74.97,70.98,62.49,53.63,50.0,47.98,2011,2,23
2011-02-24,46.5,45.95,44.14,42.51,42.37,45.72,53.02,65.71,66.35,66.92,67.04,67.5,65.81,65.46,63.0,60.89,59.72,63.58,71.19,70.41,65.09,56.18,53.02,51.57,2011,2,24
2011-02-25,47.08,46.25,44.95,43.86,43.58,46.9,50.36,66.25,68.09,67.5,67.13,65.91,64.49,63.06,58.57,54.93,55.22,60.19,69.91,66.19,54.6,47.63,49.44,48.07,2011,2,25
2011-02-26,53.46,49.72,45.66,44.93,44.08,43.91,44.03,44.94,49.8,52.64,53.61,54.63,54.62,51.33,49.08,48.04,46.37,47.09,57.96,61.97,53.19,48.97,49.58,48.87,2011,2,26
2011-02-27,47.83,46.82,44.43,42.44,41.47,41.55,37.63,36.75,42.91,47.23,52.13,53.96,55.0,49.96,46.68,44.06,38.38,45.23,60.48,67.93,62.93,56.19,60.67,55.97,2011,2,27
2011-02-28,49.15,45.54,43.94,41.55,42.54,47.87,58.77,70.74,70.99,70.94,68.9,68.4,67.98,66.13,64.49,61.93,60.43,63.99,75.26,72.73,67.48,55.21,56.12,52.43,2011,2,28
2011-03-01,47.44,47.74,44.99,44.19,43.7,46.28,55.61,68.14,69.53,68.64,67.67,67.05,64.04,62.3,60.33,57.95,54.42,62.05,73.28,71.55,65.71,53.31,52.45,49.72,2011,3,1
2011-03-02,47.85,46.27,45.73,44.21,44.18,45.19,52.33,67.04,67.9,66.27,63.76,62.31,61.2,56.2,53.03,50.05,49.92,58.96,68.28,68.63,65.65,55.14,53.2,49.05,2011,3,2
2011-03-03,48.56,48.17,46.21,45.12,45.47,49.8,62.65,66.48,67.25,66.41,65.74,65.02,64.06,61.8,57.31,55.02,54.33,62.07,71.33,73.17,65.76,61.2,61.97,54.25,2011,3,3
2011-03-04,51.4,53.02,49.06,47.44,49.12,49.91,62.94,70.89,71.84,69.93,70.33,67.16,64.57,62.34,56.83,53.05,52.2,61.19,70.06,73.97,66.01,57.92,57.66,55.57,2011,3,4
2011-03-05,60.72,60.66,53.61,48.34,44.94,47.6,52.23,57.49,59.29,62.02,66.19,63.2,61.29,58.15,47.69,41.63,42.83,47.73,63.85,68.85,65.87,58.71,60.13,61.68,2011,3,5
2011-03-06,52.61,53.19,49.7,44.42,42.85,42.9,43.69,42.73,43.24,46.28,49.17,49.7,53.19,45.62,42.31,39.47,41.38,45.31,61.85,65.84,62.3,56.18,56.16,54.0,2011,3,6
2011-03-07,49.4,47.58,45.95,43.93,43.93,47.14,63.0,66.62,69.8,71.38,68.36,68.03,65.12,59.94,51.55,49.5,50.14,59.63,71.09,82.12,69.24,54.93,63.13,63.28,2011,3,7
2011-03-08,52.98,53.02,48.08,43.99,44.08,53.28,63.48,69.1,70.33,70.01,69.95,68.22,65.83,57.89,53.08,50.0,49.8,53.74,64.99,72.01,67.58,63.17,60.46,51.79,2011,3,8
2011-03-09,47.87,49.23,45.61,43.0,42.62,46.87,59.51,63.82,66.26,66.26,66.19,69.29,68.99,64.69,57.22,50.25,51.13,56.78,69.38,78.0,73.33,63.05,65.07,56.29,2011,3,9
2011-03-10,48.83,47.15,43.81,43.09,43.03,47.58,56.19,64.39,65.43,63.35,63.42,62.1,60.41,58.64,51.43,49.23,47.6,47.63,57.16,69.16,63.57,49.93,53.2,51.26,2011,3,10
2011-03-11,52.74,51.74,48.12,42.11,43.46,49.38,58.12,63.04,64.83,64.3,64.09,64.14,63.48,56.79,54.15,53.03,49.05,56.37,67.63,74.28,67.5,60.84,62.71,57.57,2011,3,11
2011-03-12,56.0,54.03,49.93,46.8,46.95,47.67,48.65,50.23,54.8,56.36,55.0,54.39,54.41,50.02,48.2,47.63,48.5,53.03,63.04,64.79,59.93,54.34,56.44,52.63,2011,3,12
2011-03-13,48.28,48.68,44.37,41.96,41.46,41.92,38.22,40.43,44.96,49.94,52.89,54.93,55.12,52.06,47.99,46.3,46.15,51.4,61.81,66.52,63.97,58.73,60.85,56.19,2011,3,13
2011-03-14,49.73,47.66,44.84,41.95,42.07,45.94,63.62,64.91,69.72,70.33,67.17,66.42,65.61,65.15,63.67,62.91,61.19,61.99,67.66,77.08,63.99,55.02,54.31,48.18,2011,3,14
2011-03-15,49.02,46.2,43.95,42.83,43.9,46.06,54.48,64.76,65.99,64.56,62.54,61.2,59.96,53.34,49.74,48.28,47.16,51.55,64.23,66.95,61.53,48.8,49.93,47.86,2011,3,15
2011-03-16,44.36,41.08,33.65,23.39,34.93,45.0,50.55,62.21,66.39,66.08,65.0,64.38,61.94,58.87,54.91,51.81,51.08,52.57,63.28,67.09,63.46,52.6,51.69,46.76,2011,3,16
2011-03-17,42.94,38.56,33.33,29.41,33.41,43.04,49.93,57.81,63.62,64.01,68.29,68.12,67.5,68.02,65.39,60.58,58.14,61.91,69.6,74.28,68.58,57.55,54.81,49.93,2011,3,17
2011-03-18,51.86,50.5,47.53,44.48,45.12,49.9,65.99,72.08,72.35,72.1,71.93,71.73,70.17,68.61,67.89,57.54,53.86,57.6,68.02,70.35,64.1,54.09,55.12,51.37,2011,3,18
2011-03-19,48.04,45.99,44.02,43.0,39.95,39.93,38.22,42.05,47.89,52.73,52.79,53.03,52.54,49.84,46.95,44.76,45.31,49.81,66.03,71.99,60.89,52.06,52.79,50.46,2011,3,19
2011-03-20,53.2,50.15,44.37,42.85,39.93,41.65,35.09,33.55,43.18,48.5,51.1,52.1,51.12,43.02,37.23,33.71,17.05,17.64,44.7,69.0,62.98,54.1,55.9,49.96,2011,3,20
2011-03-21,49.17,45.54,41.98,36.68,39.18,42.97,53.83,67.38,68.47,68.3,65.42,64.93,59.07,56.82,54.09,53.03,52.22,56.18,67.42,77.1,65.41,56.2,53.02,50.07,2011,3,21
2011-03-22,47.45,47.16,44.76,42.96,44.92,49.94,57.06,67.49,68.53,66.89,62.16,59.96,56.81,53.21,50.92,50.25,49.85,51.09,61.0,72.18,67.03,55.04,53.41,50.4,2011,3,22
2011-03-23,48.73,47.08,45.05,41.35,38.74,48.51,53.28,66.12,66.88,66.12,63.31,62.06,60.59,54.27,52.18,49.14,44.98,46.99,59.05,69.83,63.92,52.34,51.3,48.03,2011,3,23
2011-03-24,46.91,44.98,43.0,41.98,43.37,47.01,53.52,63.93,65.6,63.62,60.01,59.19,54.09,51.85,50.09,50.01,49.47,51.07,61.28,71.97,65.34,60.73,59.92,53.12,2011,3,24
2011-03-25,49.18,49.05,45.0,44.28,41.4,49.5,57.7,65.99,66.71,65.09,63.08,59.35,56.19,52.6,50.05,48.9,48.0,50.45,52.73,65.83,59.77,52.18,54.85,53.29,2011,3,25
2011-03-26,54.47,50.34,47.07,46.39,46.75,47.68,48.73,50.89,53.34,56.01,56.41,58.86,61.27,57.61,51.98,47.77,39.51,41.02,47.5,65.19,57.47,56.99,61.19,55.0,2011,3,26
2011-03-27,48.08,42.5,15.4,13.35,11.62,14.4,13.73,12.75,20.87,28.13,27.23,53.52,28.83,22.06,16.99,10.85,17.45,41.6,51.65,58.01,53.02,58.98,48.94,50.0,2011,3,27
2011-03-28,120.0,100.0,65.01,48.49,37.41,80.0,121.0,2999.0,100.0,120.0,80.0,113.61,120.0,90.0,80.0,74.93,58.5,58.5,35.0,35.0,80.0,90.0,120.0,120.0,2011,3,28
2011-03-29,47.8,48.42,45.54,43.0,41.82,48.07,57.64,65.9,67.92,66.75,64.96,64.55,60.12,56.19,53.7,52.49,51.73,52.08,60.28,56.19,61.46,57.9,56.19,52.07,2011,3,29
2011-03-30,47.5,46.17,44.89,41.79,38.45,42.54,55.46,62.85,66.19,66.92,66.07,65.86,64.98,64.44,62.71,58.15,51.11,50.03,56.27,55.45,57.93,53.2,52.53,50.15,2011,3,30
2011-03-31,45.91,44.41,41.0,33.7,26.78,41.4,50.34,63.27,61.18,64.34,63.19,63.68,63.18,59.92,56.87,53.56,49.8,47.4,50.0,54.18,56.85,53.98,52.46,46.67,2011,3,31
2011-04-01,41.86,34.95,34.02,32.68,37.01,44.85,59.55,63.05,65.91,66.07,65.28,64.36,63.35,62.38,58.0,53.28,50.47,54.81,61.61,62.65,62.9,60.49,57.34,55.37,2011,4,1
2011-04-02,53.87,52.29,48.0,44.56,39.15,40.2,48.04,52.26,59.08,62.72,60.59,56.28,52.43,46.35,44.99,42.44,43.16,47.1,53.37,59.86,61.26,56.4,56.35,54.93,2011,4,2
2011-04-03,43.92,40.63,30.88,22.71,24.84,32.95,38.06,34.95,41.01,47.95,52.5,57.66,57.33,46.13,42.68,37.02,36.06,34.98,52.44,58.69,63.94,62.81,61.64,55.0,2011,4,3
2011-04-04,49.94,46.73,40.97,26.5,28.95,42.98,57.08,67.13,74.93,72.65,71.14,70.18,67.59,65.97,63.11,61.76,54.6,54.4,61.21,62.53,64.73,62.5,59.51,54.94,2011,4,4
2011-04-05,48.03,46.37,45.27,41.93,39.66,48.14,56.78,63.97,67.73,65.38,63.1,62.09,60.4,56.18,53.18,50.42,49.01,50.0,56.04,61.18,63.38,59.69,58.57,51.72,2011,4,5
2011-04-06,48.35,45.39,44.39,39.19,38.06,49.33,59.37,62.42,66.07,63.5,62.36,61.39,60.17,58.97,55.43,53.56,52.75,53.08,57.71,59.63,61.68,61.83,58.11,50.18,2011,4,6
2011-04-07,49.69,44.93,43.15,42.92,43.99,49.2,55.69,61.19,66.97,62.58,72.23,74.99,72.09,70.91,70.0,70.0,62.81,62.96,61.95,68.07,68.97,60.0,53.09,49.63,2011,4,7
2011-04-08,45.63,43.24,34.18,24.25,20.69,32.13,56.51,65.96,68.03,65.97,60.37,60.16,57.02,53.02,53.02,49.0,47.29,48.7,51.39,54.6,55.31,54.02,55.0,48.21,2011,4,8
2011-04-09,45.44,44.74,19.99,18.04,18.35,25.1,39.26,44.98,47.9,53.48,54.2,55.46,54.06,48.07,44.98,41.95,39.71,38.6,46.4,37.31,45.0,45.0,56.85,52.93,2011,4,9
2011-04-10,47.04,37.92,25.09,18.22,11.94,13.13,18.01,10.43,18.7,33.3,33.92,35.03,33.99,19.0,13.61,10.75,10.32,17.97,38.15,53.68,57.44,57.76,57.76,54.1,2011,4,10
2011-04-11,48.13,45.43,36.0,16.55,17.07,45.51,58.79,64.03,66.96,66.01,63.19,62.95,61.62,61.71,58.87,58.15,57.07,57.1,58.56,58.95,60.37,58.61,57.26,53.01,2011,4,11
2011-04-12,49.7,46.59,44.44,22.36,20.15,45.56,53.12,58.53,61.55,59.81,60.9,59.69,61.73,58.95,56.66,52.52,49.47,50.14,55.4,57.84,61.27,56.67,57.29,55.0,2011,4,12
2011-04-13,49.07,47.28,45.54,42.93,42.33,48.86,54.38,60.27,71.1,75.89,73.81,73.79,71.61,71.0,67.01,58.57,57.62,57.2,59.92,64.59,66.98,64.95,60.54,57.04,2011,4,13
2011-04-14,51.9,50.67,49.2,48.46,48.37,49.32,57.4,64.01,73.39,74.04,70.42,73.6,70.96,66.93,66.1,61.94,58.42,58.53,61.64,62.0,64.0,60.63,59.45,54.41,2011,4,14
2011-04-15,55.42,51.47,48.6,45.91,44.32,52.39,58.4,65.2,73.89,67.94,66.98,66.92,63.45,59.26,57.02,55.98,53.02,51.35,56.76,58.57,63.92,59.25,58.47,55.48,2011,4,15
2011-04-16,54.94,53.19,52.05,49.8,37.51,44.74,48.11,53.77,55.66,56.12,56.12,56.18,56.85,55.01,52.44,49.79,46.0,51.48,50.98,45.94,53.19,57.04,57.13,53.2,2011,4,16
2011-04-17,53.4,52.74,49.95,45.28,45.31,48.1,44.0,47.49,49.43,51.27,52.77,53.02,53.04,48.18,41.98,37.31,28.1,39.6,49.04,53.03,56.46,56.7,57.22,52.71,2011,4,17
2011-04-18,49.57,47.82,45.44,44.61,44.99,50.14,61.75,65.51,69.1,69.51,67.99,67.96,65.07,66.1,64.83,61.27,57.22,57.2,62.92,65.18,66.51,64.91,60.0,52.54,2011,4,18
2011-04-19,49.14,46.24,46.59,45.68,40.21,47.0,55.28,63.36,68.92,64.93,61.06,61.26,59.75,57.84,57.42,57.06,56.53,57.09,58.25,59.45,57.0,56.28,56.53,52.43,2011,4,19
2011-04-20,49.1,47.79,44.02,41.89,41.88,44.68,57.83,61.28,65.92,64.27,63.92,65.25,64.01,63.9,61.46,58.88,54.99,55.21,61.2,59.6,58.1,60.28,56.21,51.35,2011,4,20
2011-04-21,47.54,45.58,43.89,26.3,23.8,42.95,49.01,58.93,64.57,62.99,63.27,64.6,62.92,59.17,61.19,57.69,55.13,56.71,60.0,56.93,56.47,62.23,60.72,52.87,2011,4,21
2011-04-22,49.66,45.48,42.99,42.7,37.71,43.56,50.6,49.62,52.49,56.19,59.29,63.99,63.76,57.43,53.39,50.02,48.0,49.89,56.19,57.43,61.91,61.96,61.27,52.29,2011,4,22
2011-04-23,53.19,47.59,41.63,36.21,33.14,41.72,43.09,46.87,50.37,53.19,53.2,51.92,48.05,45.21,40.99,38.01,39.98,47.07,51.56,55.33,58.25,57.95,54.41,48.26,2011,4,23
2011-04-24,38.83,22.88,19.53,19.11,18.63,19.21,15.22,17.93,22.12,37.0,43.1,44.21,40.57,32.76,25.35,20.51,18.6,18.03,19.63,24.71,37.76,40.99,51.35,46.01,2011,4,24
2011-04-25,14.55,13.77,13.73,10.49,10.47,11.79,12.84,13.16,15.93,23.27,21.83,21.01,18.97,18.12,18.5,14.14,17.39,15.1,36.79,42.0,43.48,50.2,54.01,45.0,2011,4,25
2011-04-26,42.7,37.28,24.11,26.25,17.35,29.8,41.41,56.09,61.87,64.76,64.0,65.56,63.43,63.0,60.3,55.33,53.49,53.03,53.07,49.9,50.69,52.21,54.1,48.41,2011,4,26
2011-04-27,45.14,43.7,41.7,32.78,24.91,36.11,45.54,56.79,64.0,64.03,64.15,64.93,63.13,63.5,61.43,58.91,55.65,56.15,57.77,56.08,53.2,56.5,56.18,51.03,2011,4,27
2011-04-28,48.01,44.0,41.26,37.75,37.93,40.43,49.04,59.12,64.98,66.19,66.09,67.92,67.0,62.18,58.0,57.31,54.64,55.01,56.48,56.47,56.93,56.41,54.16,49.93,2011,4,28
2011-04-29,47.9,44.29,42.35,39.24,39.51,41.02,48.95,57.46,61.72,64.93,65.0,63.83,60.01,53.7,52.81,50.83,49.94,50.6,51.83,49.19,48.88,50.09,52.25,48.21,2011,4,29
2011-04-30,46.6,42.89,38.87,19.99,17.96,18.86,20.31,19.51,22.58,34.78,43.49,44.94,44.93,37.09,37.54,33.34,27.49,19.67,27.72,24.41,18.19,22.38,31.22,46.32,2011,4,30
2011-05-01,11.12,10.2,10.05,10.09,9.5,8.64,8.25,8.17,9.5,13.73,18.72,19.15,19.99,13.13,11.97,10.05,10.2,10.0,17.74,18.9,19.47,25.86,40.28,23.68,2011,5,1
2011-05-02,26.86,43.0,20.03,15.15,16.76,41.33,52.21,57.73,63.11,61.2,59.98,60.0,58.99,60.0,57.67,56.95,55.64,56.12,59.94,58.96,57.07,55.67,56.74,51.36,2011,5,2
2011-05-03,48.75,46.0,43.13,38.22,38.45,45.67,53.92,63.14,69.37,66.45,68.59,71.51,71.49,69.96,68.0,64.65,58.99,59.3,67.52,63.18,53.19,56.45,61.2,56.14,2011,5,3
2011-05-04,47.43,44.99,43.18,38.39,38.48,45.01,44.17,56.19,67.5,69.94,65.89,65.93,63.27,61.78,60.3,59.98,57.01,53.49,58.81,57.03,53.0,53.01,53.74,51.19,2011,5,4
2011-05-05,52.41,50.91,45.71,37.13,36.27,47.16,54.0,60.99,70.05,68.8,68.93,70.1,67.56,64.91,63.81,60.62,59.21,56.18,65.28,61.19,53.28,56.19,63.19,53.17,2011,5,5
2011-05-06,49.71,44.51,41.15,25.01,23.9,40.32,46.0,56.27,65.11,63.21,62.97,63.16,61.95,59.55,58.03,53.27,52.01,47.66,58.07,56.18,50.96,53.19,58.45,51.79,2011,5,6
2011-05-07,56.74,51.8,47.9,39.79,22.46,28.54,40.0,46.56,53.19,56.98,57.14,57.72,58.94,52.28,47.0,47.0,46.86,48.8,54.81,59.85,58.45,55.93,55.49,50.12,2011,5,7
2011-05-08,45.49,43.93,33.26,28.98,21.22,17.44,11.55,20.6,35.69,46.0,48.71,52.41,51.62,46.29,44.24,40.61,40.92,45.94,51.33,56.21,58.04,64.94,67.93,58.78,2011,5,8
2011-05-09,44.74,41.84,32.94,27.81,32.51,46.58,64.99,70.0,82.62,79.33,76.1,70.94,67.94,66.97,66.01,65.2,63.61,65.15,66.2,69.31,67.95,67.92,64.93,51.6,2011,5,9
2011-05-10,47.55,45.43,44.11,35.23,36.24,40.32,47.09,66.26,77.4,72.99,71.29,74.06,72.97,71.0,72.14,70.98,69.3,67.8,66.26,61.18,54.66,61.19,61.59,54.46,2011,5,10
2011-05-11,51.24,48.81,45.01,33.7,24.93,44.61,51.69,71.99,72.83,72.2,72.09,75.75,72.71,71.07,73.47,71.03,68.9,64.46,67.2,70.99,65.01,69.02,68.82,56.16,2011,5,11
2011-05-12,57.32,52.74,49.7,41.48,38.11,51.92,54.68,69.04,83.1,87.77,86.99,90.07,74.94,73.99,72.1,72.02,70.02,71.0,70.5,69.34,66.18,69.0,62.0,56.27,2011,5,12
2011-05-13,50.99,48.06,46.35,41.01,37.01,42.55,52.72,62.8,69.2,66.99,67.83,66.79,66.2,64.13,57.09,56.07,55.92,59.53,65.09,57.89,53.01,57.09,68.92,60.06,2011,5,13
2011-05-14,53.2,53.1,49.95,48.01,37.81,42.22,48.06,50.03,55.85,56.79,58.46,59.67,58.07,55.5,53.27,50.84,50.08,52.02,54.94,56.26,54.2,54.94,57.27,55.53,2011,5,14
2011-05-15,56.72,50.09,47.52,45.94,45.64,37.35,19.76,26.25,45.0,47.41,49.7,54.72,54.99,47.41,45.14,44.0,25.96,30.67,48.45,52.26,51.49,59.0,66.25,54.73,2011,5,15
2011-05-16,51.96,46.91,42.0,20.01,22.1,41.23,52.43,63.99,69.05,69.97,68.76,70.49,66.26,66.26,61.37,57.41,55.19,56.19,56.91,57.64,56.51,56.3,56.37,51.54,2011,5,16
2011-05-17,49.03,48.0,44.83,41.19,43.19,49.08,53.73,58.98,68.94,69.96,71.22,76.18,75.45,71.82,71.01,69.7,66.92,68.0,69.6,69.93,64.43,69.08,65.98,54.57,2011,5,17
2011-05-18,51.31,49.8,48.68,41.5,36.93,45.08,56.19,69.67,73.58,72.18,69.93,69.99,66.03,64.93,65.31,63.27,62.5,64.96,65.37,66.06,58.49,61.19,58.97,52.9,2011,5,18
2011-05-19,49.93,47.9,41.81,39.06,38.66,41.8,49.81,69.91,69.94,69.94,70.16,73.91,70.41,69.93,71.58,70.43,65.13,65.53,66.09,66.93,66.13,65.17,64.93,53.76,2011,5,19
2011-05-20,55.6,51.65,50.06,47.24,45.26,49.0,53.2,72.06,88.78,80.97,78.98,86.0,82.81,76.35,75.18,71.91,66.08,67.0,68.19,65.8,61.2,67.51,70.0,60.35,2011,5,20
2011-05-21,53.82,52.29,49.97,47.96,40.65,43.59,44.51,48.63,51.83,55.69,57.78,62.57,61.39,53.48,51.78,50.89,50.94,53.17,57.07,56.35,52.45,53.19,60.45,50.52,2011,5,21
2011-05-22,52.05,49.93,46.03,40.09,38.45,40.26,30.85,33.47,42.73,49.97,51.0,54.01,56.18,50.02,46.51,42.95,42.22,42.51,43.42,47.04,46.02,50.11,59.05,53.03,2011,5,22
2011-05-23,44.88,44.69,39.16,34.98,32.84,43.53,53.02,74.32,77.85,77.99,76.61,74.95,68.97,68.16,70.0,65.24,65.22,66.78,69.04,70.67,67.0,56.19,55.68,49.9,2011,5,23
2011-05-24,45.0,41.97,36.63,29.38,33.48,39.69,48.15,57.17,66.3,69.0,68.07,68.9,65.63,58.96,56.28,53.87,53.63,53.88,61.71,66.02,58.99,61.5,62.2,50.8,2011,5,24
2011-05-25,50.91,49.43,45.66,37.26,39.92,46.3,53.18,69.09,69.07,68.36,66.84,73.35,72.06,71.43,72.82,68.9,67.92,69.04,71.49,69.83,62.48,58.82,66.05,53.2,2011,5,25
2011-05-26,50.48,48.5,45.1,35.69,30.67,40.31,44.7,53.02,63.19,61.2,62.27,63.27,61.19,61.48,58.97,56.18,54.09,54.21,54.6,54.69,53.19,50.52,53.26,51.27,2011,5,26
2011-05-27,44.8,43.29,40.53,27.22,36.58,38.02,43.21,63.05,64.94,64.16,67.16,70.88,70.08,68.4,65.12,56.2,58.24,57.82,57.87,55.16,52.79,52.64,60.53,54.58,2011,5,27
2011-05-28,52.15,50.5,45.6,37.75,37.75,37.3,39.45,44.0,44.26,53.03,56.08,55.96,53.32,52.16,50.73,48.91,46.69,44.57,44.42,49.89,49.76,50.46,53.2,51.01,2011,5,28
